"title","Street Tree Planting"
"copyright","Copyright (c) 2022 NYC Department of Parks and Recreation"
"link","http://nyc.gov/parks/treework"
"description","NYC Department of Parks and Recreation"
"language","en-us"
"lastBuildDate","2022-10-25 00:50:05"
"note","The raw data contained here may be displayed differently than what appears on the Tree Work Hub reports at nyc.gov/parks/treework, due to post-processing of the data to make it readable for the web (e.g. updated addresses, entries not displayed due to missing addresses, reformatted dates, etc.)."
"lng","lat","Borough","ZipCode","BuildingNumber","StreetName","FiscalYear","PlantingSpaceID","CommunityBoard","PlantingSeason","CityCouncil","TreeID","WOId","WOStatus","CompletedDate"
" -73.86611912","40.89973601","Bronx","10470","338","EAST 238 STREET","0","2791209","212","05/31/2022","11","2561141","8614395","Completed","2021-12-23 00:00:00"
" -74.03520789","40.63966189","Brooklyn","11220","2","68 STREET","0","2779713","310","05/31/2022","43","2549645","18753243","Not Completed",""
" -73.87054435","40.83281786","Bronx","10472","1311","NOBLE AVENUE","0","2777684","209","05/31/2022","18","2547616","14199655","Not Completed",""
" -73.94404075","40.80633146","Manhattan","10027","31","WEST 124 STREET","0","2348120","110","05/31/2022","9","2151369","18214470","Not Completed",""
" -73.96144832","40.76679951","Manhattan","10065","228","EAST  68 STREET","0","2335084","108","05/31/2022","4","2138333","16451690","Not Completed",""
" -73.94386649","40.83368154","Manhattan","10032","547","WEST 157 STREET","0","2332796","112","05/31/2022","7","2136045","14153340","Not Completed",""
" -74.11649163","40.63106263","Staten Island","10310","413","BROADWAY","0","2833501","501","05/31/2022","49","2599155","19146199","Not Completed",""
" -73.94837529","40.80558262","Manhattan","10027","118","WEST 121 STREET","0","2791818","110","05/31/2022","9","2561750","18549619","Not Completed",""
" -74.13918537","40.63607390","Staten Island","10302","1662","CASTLETON AVENUE","0","2843615","501","05/31/2022","49","2609269","13877410","Not Completed",""
" -74.16193325","40.61128771","Staten Island","10314","110","RENEE PLACE","0","2843893","502","05/31/2022","50","2609547","10125279","Not Completed",""
" -74.08163444","40.64680375","Staten Island","10301","155","CARROLL PLACE","0","2837933","501","05/31/2022","49","2603587","13707609","Not Completed",""
" -74.09322948","40.57684194","Staten Island","10306","474","ADAMS AVENUE","0","2840894","502","05/31/2022","50","2606548","13437037","Not Completed",""
" -74.15852517","40.61737747","Staten Island","10314","51","DOMAIN STREET","0","2843345","501","05/31/2022","49","2608999","13877012","Not Completed",""
" -73.96194535","40.81259141","Manhattan","10027","120","CLAREMONT AVENUE","0","2338320","109","05/31/2022","7","0","14105828","Not Completed",""
" -74.18053890","40.63732971","Staten Island","10303","40","WESTERN AVENUE","0","2847773","501","05/31/2022","49","2613427","19134302","Not Completed",""
" -73.96670766","40.80754502","Manhattan","10025","420","RIVERSIDE DRIVE","0","2338932","109","05/31/2022","7","2142181","18051602","Not Completed",""
" -73.88731491","40.83634888","Bronx","10460","1695","HOE AVENUE","0","2468814","203","05/31/2022","17","2267152","8236139","Not Completed",""
" -73.80042043","40.59611854","Queens","11692","69-50","BURCHELL AVENUE","0","2856766","414","05/31/2022","31","0","18639648","Not Completed",""
" -74.07939938","40.63805277","Staten Island","10301","81","VICTORY BOULEVARD","0","2859989","501","05/31/2022","49","2625643","10426058","Not Completed",""
" -73.84703212","40.82342693","Bronx","10473","2242","LAFAYETTE AVENUE","0","2470138","209","05/31/2022","18","2268476","14782268","Not Completed",""
" -73.80086819","40.59416230","Queens","11692","455","BEACH  72 STREET","0","2856799","414","05/31/2022","31","0","18391884","Not Completed",""
" -74.07569562","40.62855964","Staten Island","10304","40","PROSPECT STREET","0","2861937","501","05/31/2022","49","2627591","10405779","Not Completed",""
" -73.91504813","40.84801500","Bronx","10453","53","WEST 175 STREET","0","2465115","205","05/31/2022","14","2263453","10665809","Not Completed",""
" -74.07588923","40.62854034","Staten Island","10304","40","PROSPECT STREET","0","2861938","501","05/31/2022","49","2627592","10405780","Not Completed",""
" -74.07621608","40.62850777","Staten Island","10304","40","PROSPCT STREET","0","2861941","501","05/31/2022","49","2627595","10405783","Not Completed",""
" -73.90357835","40.70370710","Queens","11385","787","WOODWARD AVENUE","0","3087130","405","05/31/2022","30","2852318","9451174","Completed","2022-05-27 00:00:00"
" -74.07604926","40.62852439","Staten Island","10304","40","PROSPECT STREET","0","2861939","501","05/31/2022","49","2627593","10405781","Not Completed",""
" -73.89826213","40.77414815","Queens","11105","45-15","20 AVENUE","0","2713811","401","05/31/2022","22","2486539","9466998","Completed","2022-06-10 00:00:00"
" -73.82309649","40.58425574","Queens","11694","234","BEACH 102 STREET","0","2873673","414","05/31/2022","32","0","18542741","Not Completed",""
" -73.88663262","40.85652841","Bronx","10458","2450","ARTHUR AVENUE","0","3162664","206","05/31/2022","15","2913436","18664650","Not Completed",""
" -73.89052056","40.85702790","Bronx","10458","510","EAST 187 STREET","0","3162756","206","05/31/2022","15","2913528","18669258","Not Completed",""
" -73.87522459","40.72602689","Queens","11379","82-65","61 ROAD","0","2663517","405","05/31/2022","30","0","19052413","Not Completed",""
" -73.89063293","40.85521401","Bronx","10458","4563","3 AVENUE","0","3178741","206","05/31/2022","15","2929513","18592724","Not Completed",""
" -73.73920822","40.66185901","Queens","11422","241-20","WELLER AVENUE","0","3160106","413","05/31/2022","31","0","7425867","Not Completed",""
" -73.71872609","40.72732086","Queens","11426","88-67","COMMONWEALTH BOULEVARD","0","3437402","413","05/31/2022","23","3152935","16581585","Completed","2022-05-25 00:00:00"
" -73.91919955","40.76134127","Queens","11103","31-27","37 STREET","0","2719667","401","05/31/2022","22","2492395","5607731","Not Completed",""
" -73.91155630","40.76439149","Queens","11103","42-16","28 AVENUE","0","3571053","401","05/31/2022","22","3272151","7196437","Completed","2022-03-07 00:00:00"
" -73.74037497","40.65302986","Queens","11422","148-63","EDGEWOOD STREET","0","2729103","413","05/31/2022","31","2501831","15428273","Completed","2022-06-08 00:00:00"
" -73.93606825","40.75945263","Queens","11106","21-26","36 AVENUE","0","3633994","401","05/31/2022","26","0","15751283","Not Completed",""
" -73.91522820","40.76893366","Queens","11103","25-19","35 STREET","0","3634311","401","05/31/2022","22","0","9466978","Completed","2022-03-07 00:00:00"
" -73.81920046","40.58389880","Queens","11694","169","BEACH  98 STREET","0","2873715","414","05/31/2022","32","0","18636795","Not Completed",""
" -73.75147182","40.77492673","Queens","11363","129","ARLEIGH ROAD","0","2732936","411","05/31/2022","19","2505664","18782091","Not Completed",""
" -73.91807816","40.78227767","Queens","11105","18-36","21 DRIVE","0","3633876","401","05/31/2022","22","3342431","5607784","Completed","2022-05-24 00:00:00"
" -73.85396513","40.84801464","Bronx","10461","1722","HONE AVENUE","0","3639116","211","05/31/2022","13","3344614","9368781","Completed","2022-01-13 00:00:00"
" -73.91928065","40.76413602","Queens","11103","30-52","35 STREET","0","3639659","401","05/31/2022","22","0","10450092","Completed","2022-03-07 00:00:00"
" -73.92637885","40.76090267","Queens","11106","32-44","31 STREET","0","3636909","401","05/31/2022","22","3357269","9466973","Completed","2022-03-07 00:00:00"
" -73.87246076","40.73543340","Queens","11373","89-60","56 AVENUE","0","3642177","404","05/31/2022","25","3358983","10079801","Completed","2022-05-25 00:00:00"
" -73.77331540","40.59569713","Queens","11691","41-11","BEACH CHANNEL DRIVE","0","2736666","414","05/31/2022","31","2509394","17014743","Not Completed",""
" -73.89269135","40.85510769","Bronx","10458","489","EAST 183 STREET","0","2767965","206","05/31/2022","15","2537897","18603237","Not Completed",""
" -73.93233356","40.75602427","Queens","11101","29-09","37 AVENUE","0","3640676","401","05/31/2022","26","3349481","10005298","Not Completed",""
" -73.89982389","40.70019036","Queens","11385","71-02","FOREST AVENUE","0","3650496","405","05/31/2022","34","3356532","10254435","Completed","2022-05-24 00:00:00"
" -73.88190012","40.82424008","Bronx","10472","1025","CLOSE AVENUE","0","3649047","209","05/31/2022","17","3342209","14350422","Not Completed",""
" -73.88017553","40.82905663","Bronx","10472","1214","WHEELER AVENUE","0","2778982","209","05/31/2022","17","2548914","14233409","Not Completed",""
" -73.89498335","40.85896236","Bronx","10458","2405","MARION AVENUE","0","2768094","205","05/31/2022","15","0","15100361","Not Completed",""
" -73.86530094","40.87086361","Bronx","10467","3041","HOLLAND AVENUE","0","2779092","212","05/31/2022","15","2549024","10270193","Not Completed",""
" -73.90333086","40.85735089","Bronx","10453","2240","WALTON AVENUE","0","2789177","205","05/31/2022","14","0","18672929","Not Completed",""
" -74.13590560","40.63834683","Staten Island","10302","76","GROVE AVENUE","0","2833695","501","05/31/2022","49","2599349","13877412","Not Completed",""
" -73.91806307","40.76680519","Queens","11103","28-15","34 STREET","0","3657745","401","05/31/2022","22","3362804","10405522","Not Completed",""
" -73.91154395","40.76413999","Queens","11103","42-16","28 AVENUE","0","3658789","401","05/31/2022","22","3368717","7196435","Completed","2022-03-07 00:00:00"
" -73.87594169","40.82670621","Bronx","10472","1101","MANOR AVENUE","0","3649626","209","05/31/2022","18","3360378","8936153","Not Completed",""
" -73.90520469","40.85240852","Bronx","10453","2031","CRESTON AVENUE","0","2463103","205","05/31/2022","14","2261441","18679295","Not Completed",""
" -73.92114408","40.77095041","Queens","11102","27-01","ASTORIA BOULEVARD","0","3656543","401","05/31/2022","22","3365689","5607763","Not Completed",""
" -73.83638321","40.71594809","Queens","11375","111-10","76 ROAD","0","3661531","406","05/31/2022","29","3369708","10188784","Not Completed",""
" -73.90437414","40.70263110","Queens","11385","1855","PUTNAM AVENUE","0","3683290","405","05/31/2022","34","3394387","9437923","Completed","2022-05-27 00:00:00"
" -73.92656056","40.75905488","Queens","11106","34-007","32 STREET","0","3784127","401","05/31/2022","26","3498407","10429230","Not Completed",""
" -73.90028494","40.85122671","Bronx","10457","2032","VALENTINE AVENUE","0","2465038","205","05/31/2022","15","2263376","18450977","Not Completed",""
" -73.91608580","40.84779118","Bronx","10453","1664","MACOMBS ROAD","0","2465064","205","05/31/2022","14","2263402","10665804","Not Completed",""
" -73.89027135","40.84477354","Bronx","10457","1953","CLINTON AVENUE","0","2459311","206","05/31/2022","17","2257649","18481871","Not Completed",""
" -73.92497851","40.77119046","Queens","11102","21-30","NEWTOWN AVENUE","0","3927327","401","05/31/2022","22","3662605","7427185","Not Completed",""
" -73.94404956","40.81719374","Manhattan","10030","229","WEST 137 STREET","0","2791641","110","05/31/2022","9","2561573","9992294","Not Completed",""
" -73.79419108","40.68214982","Queens","11436","147-08","116 AVENUE","0","3858977","412","05/31/2022","28","3571326","14592436","Not Completed",""
" -73.90932832","40.88558613","Bronx","10463","541","WEST 235 STREET","0","2468638","208","05/31/2022","11","2266976","18710524","Not Completed",""
" -73.90932832","40.88558613","Bronx","10463","541","WEST 235 STREET","0","2468638","208","05/31/2022","11","2266976","13403154","Not Completed",""
" -73.87627262","40.82808534","Bronx","10472","1153","MANOR AVENUE","0","3935631","209","05/31/2022","18","3648149","14343628","Not Completed",""
" -74.08015984","40.63760839","Staten Island","10301","109","VICTORY BOULEVARD","0","2859997","501","05/31/2022","49","2625651","10426057","Not Completed",""
" -73.93625402","40.75953836","Queens","11106","21-18","36 AVENUE","0","3938254","401","05/31/2022","26","0","15751284","Not Completed",""
" -73.88774937","40.75269266","Queens","11372","34-20","79 STREET","0","3928902","403","05/31/2022","25","3639916","9727965","Not Completed",""
" -73.88307619","40.75568833","Queens","11372","84-02","NORTHERN BOULEVARD","0","3930236","403","05/31/2022","25","3641473","10460486","Not Completed",""
" -73.87597657","40.82685482","Bronx","10472","1117","MANOR AVENUE","0","3935730","209","05/31/2022","18","3641091","8936154","Not Completed",""
" -73.84698665","40.73519364","Queens","11375","110-26","63 ROAD","0","3941851","406","05/31/2022","29","3656622","15721307","Not Completed",""
" -73.87591828","40.82721359","Bronx","10472","1128","MANOR AVENUE","0","3946507","209","05/31/2022","18","3643628","14182853","Not Completed",""
" -73.89924874","40.69999585","Queens","11385","72-03","FOREST AVENUE","0","3948831","405","05/31/2022","34","3656100","10254445","Completed","2022-05-24 00:00:00"
" -73.92481793","40.76906118","Queens","11102","29-06","CRESCENT STREET","0","3949344","401","05/31/2022","22","3655124","6588673","Not Completed",""
" -73.91148517","40.76421207","Queens","11103","42-16","28 AVENUE","0","3950188","401","05/31/2022","22","3659056","7196436","Completed","2022-03-07 00:00:00"
" -73.91085652","40.76344673","Queens","11103","28-17","44 STREET","0","3938521","401","05/31/2022","22","3657571","10450101","Not Completed",""
" -74.12694251","40.59837874","Staten Island","10314","107","BRIELLE AVENUE","0","2869781","502","05/31/2022","50","2635435","15795820","Not Completed",""
" -73.74533488","40.66831127","Queens","11413","139-46","230 STREET","0","4014353","413","05/31/2022","31","3733153","6529195","Completed","2022-06-09 00:00:00"
" -73.93768167","40.75492259","Queens","11101","24-02","39 AVENUE","0","3941038","401","05/31/2022","26","3658064","9991569","Not Completed",""
" -73.92491189","40.77235691","Queens","11102","25-75","22 STREET","0","3950698","401","05/31/2022","22","3663263","7427184","Not Completed",""
" -73.89476085","40.84654109","Bronx","10457","559","EAST TREMONT AVENUE","0","3162491","206","05/31/2022","15","0","13751734","Not Completed",""
" -73.91353645","40.83957161","Bronx","10452","1421","GRAND CONCOURSE","0","4013798","204","05/31/2022","14","3744885","17518175","Not Completed",""
" -73.74509737","40.66869332","Queens","11413","139-26","230 STREET","0","4024581","413","05/31/2022","31","3735963","6529198","Completed","2022-06-09 00:00:00"
" -73.89105563","40.69733115","Queens","11385","77-24","64 PLACE","0","4027774","405","05/31/2022","30","3735307","9546641","Not Completed",""
" -73.73449820","40.65026580","Queens","11422","254-34","CRAFT AVENUE","0","4028337","413","05/31/2022","31","3732471","10440223","Completed","2022-06-08 00:00:00"
" -73.91350884","40.83962323","Bronx","10452","1421","GRAND CONCOURSE","0","4025295","204","05/31/2022","14","3741248","17517375","Not Completed",""
" -73.91385492","40.83902665","Bronx","10452","1403","GRAND CONCOURSE","0","4030979","204","05/31/2022","14","3727039","17519955","Not Completed",""
" -73.86516896","40.87040127","Bronx","10467","3022","HOLLAND AVENUE","0","4033944","212","05/31/2022","15","3726857","10270199","Not Completed",""
" -73.74526857","40.66841794","Queens","11413","139-36","230 STREET","0","4027195","413","05/31/2022","31","3736975","6529196","Completed","2022-06-08 00:00:00"
" -73.73174095","40.69257311","Queens","11411","229-01","LINDEN BOULEVARD","0","4027192","413","05/31/2022","27","3736972","16839567","Completed","2022-06-01 00:00:00"
" -73.90150250","40.84643024","Bronx","10457","1834","WEBSTER AVENUE","0","3175038","206","05/31/2022","15","2925810","18454380","Not Completed",""
" -73.89334744","40.84800501","Bronx","10457","2024","LA FONTAINE AVENUE","0","3162643","206","05/31/2022","17","2913415","18656583","Not Completed",""
" -73.97334300","40.69528460","Brooklyn","11205","81","CARLTON AVENUE","0","4039529","302","05/31/2022","35","3758933","19085185","Not Completed",""
